iteracao,idx,tag_trecho,titulo,artista,ano,letra,tema,score
1,5911,musica393_trecho31,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,Só as mulher que não some,"Infidelidade, tristeza e sofrimento",0.9
1,5912,musica393_trecho32,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,Mulher tem demais no mundo,"Intimidade, desejo e sedução",0.9
1,5913,musica393_trecho33,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,Tem sete pra cada homem,"Crescimento, consquita e pertencimento",0.9
1,5914,musica393_trecho34,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,"Dança, moça, dança sua vontade","Intimidade, desejo e sedução",0.9
1,5915,musica393_trecho35,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,Goza sua mocidade,"Crescimento, consquita e pertencimento",0.9
1,5916,musica393_trecho36,Pra Tudo Nóis Dá Jeito,Waldomiro E Waldemar,nan,"Que a velhice vem, a boniteza some","Despedidas, morte e fragilidade",0.9
1,5917,musica394_trecho1,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Me escuta antes de desligar,"Intimidade, desejo e sedução",0.9
1,5918,musica394_trecho2,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,De tiro da gente tirando a roupa,"Intimidade, desejo e sedução",0.9
1,5919,musica394_trecho3,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,"Ô, saudade","Despedidas, morte e fragilidade",0.9
1,5920,musica394_trecho4,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,De nós dois naquela cama e você por cima,"Intimidade, desejo e sedução",0.9
1,5921,musica394_trecho5,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,"Tira e bota, bota e tira, tira e bota, tira","Despedidas, morte e fragilidade",0.9
1,5922,musica394_trecho6,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Tira ele e bota eu de volta na sua vida,"Despedidas, morte e fragilidade",0.9
1,5923,musica394_trecho7,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Não liga se eu enrolar a língua,"Infidelidade, tristeza e sofrimento",0.9
1,5924,musica394_trecho8,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Tira ela e bota eu de volta na sua vida,"Infidelidade, tristeza e sofrimento",0.9
1,5925,musica394_trecho9,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,É que hoje eu tentei matar,"Despedidas, morte e fragilidade",0.8
1,5926,musica394_trecho10,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,"Uô, uô, ê","Intimidade, desejo e sedução",0.9
1,5927,musica394_trecho11,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Minha saudade com bebida,"Despedidas, morte e fragilidade",0.9
1,5928,musica394_trecho12,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,"Eu sei, você já tá em outra","Infidelidade, tristeza e sofrimento",0.9
1,5929,musica394_trecho13,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Sua boca seguiu em frente,"Intimidade, desejo e sedução",0.9
1,5930,musica394_trecho14,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,"Mas hoje, revirando as coisas","Despedidas, morte e fragilidade",0.9
1,5931,musica394_trecho15,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Uma peça íntima lembrou da gente,"Intimidade, desejo e sedução",0.9
1,5932,musica394_trecho16,Peça Íntima (part. Ana Castela),Murilo Huff,2024.0,Aí foi gatilho de metralhadora,"Despedidas, morte e fragilidade",0.9
1,5933,musica395_trecho1,José Ou Maria,Ze Felipe,2020.0,O exame já confirmou,"Conhecimento, esperança e expectativa",0.9
1,5934,musica395_trecho2,José Ou Maria,Ze Felipe,2020.0,Tá cada vez mais linda,"Intimidade, desejo e sedução",0.9
1,5935,musica395_trecho3,José Ou Maria,Ze Felipe,2020.0,Junto com você,Amor e relações amorosas,0.9
1,5936,musica395_trecho4,José Ou Maria,Ze Felipe,2020.0,"Prepara, que seu corpo vai se modificar","Crescimento, consquita e pertencimento",0.9
1,5937,musica395_trecho5,José Ou Maria,Ze Felipe,2020.0,Por dois agora vai ter que se alimentar,"Crescimento, consquita e pertencimento",0.9
1,5938,musica395_trecho6,José Ou Maria,Ze Felipe,2020.0,Acordar na madruga vai virar rotina,"Crescimento, consquita e pertencimento",0.9
1,5939,musica395_trecho7,José Ou Maria,Ze Felipe,2020.0,"Apenas uma fase, um ciclo da vida","Crescimento, consquita e pertencimento",0.9
1,5940,musica395_trecho8,José Ou Maria,Ze Felipe,2020.0,"Eu não vou sair do seu lado, não",Amor e relações amorosas,0.9
1,5941,musica395_trecho9,José Ou Maria,Ze Felipe,2020.0,Dentro de você bate mais que um coração,"Intimidade, desejo e sedução",0.8
1,5942,musica395_trecho10,José Ou Maria,Ze Felipe,2020.0,E a pergunta que não quer calar,"Despedidas, morte e fragilidade",0.9
1,5943,musica395_trecho11,José Ou Maria,Ze Felipe,2020.0,Carrinho ou boneca?,"Intimidade, desejo e sedução",0.9
1,5944,musica395_trecho12,José Ou Maria,Ze Felipe,2020.0,E marcou dois tracinhos,"Despedidas, morte e fragilidade",0.9
1,5945,musica395_trecho13,José Ou Maria,Ze Felipe,2020.0,José ou,"Despedidas, morte e fragilidade",0.9
1,5946,musica395_trecho14,José Ou Maria,Ze Felipe,2020.0,Maria?,Amor e relações amorosas,0.9
1,5947,musica395_trecho15,José Ou Maria,Ze Felipe,2020.0,Menino ou menina?,"Infidelidade, tristeza e sofrimento",0.9
1,5948,musica395_trecho16,José Ou Maria,Ze Felipe,2020.0,"Não existe mais dúvida, tá garantido","Crescimento, consquita e pertencimento",0.9
1,5949,musica395_trecho17,José Ou Maria,Ze Felipe,2020.0,Que o seu ventre vai gerar o nosso filho,Amor e relações amorosas,0.9
1,5950,musica395_trecho18,José Ou Maria,Ze Felipe,2020.0,Avisei a família e até os vizinhos,"Despedidas, morte e fragilidade",0.9
1,5951,musica395_trecho19,José Ou Maria,Ze Felipe,2020.0,Os sintomas já começaram aparecer,"Despedidas, morte e fragilidade",0.9
1,5952,musica395_trecho20,José Ou Maria,Ze Felipe,2020.0,"Tontura, enjoo, estresse","Despedidas, morte e fragilidade",0.9
1,5953,musica395_trecho21,José Ou Maria,Ze Felipe,2020.0,"E, sem perceber","Despedidas, morte e fragilidade",0.9
1,5954,musica395_trecho22,José Ou Maria,Ze Felipe,2020.0,"A barriguinha, de longe, já dá pra ver","Intimidade, desejo e sedução",0.9
1,5955,musica396_trecho1,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Amiga não tá dando pra esconder, eu não tô bem","Infidelidade, tristeza e sofrimento",0.9
1,5956,musica396_trecho2,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Vou levantar, fugir, tentando não chorar","Despedidas, morte e fragilidade",0.9
1,5957,musica396_trecho3,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Você também engole o choro e tenta disfarçar,"Despedidas, morte e fragilidade",0.9
1,5958,musica396_trecho4,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Vou convencer meu coração que nunca sentiu nada,"Intimidade, desejo e sedução",0.9
1,5959,musica396_trecho5,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Você é a pessoa certa, mas na hora errada","Despedidas, morte e fragilidade",0.9
1,5960,musica396_trecho6,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Não vou negar que vou sentir saudade sua,"Despedidas, morte e fragilidade",0.9
1,5961,musica396_trecho7,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Quem sabe um dia a gente continua, a gente continua","Crescimento, consquita e pertencimento",0.9
1,5962,musica396_trecho8,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Posso pirar, me declarar pelos bares da rua","Intimidade, desejo e sedução",0.9
1,5963,musica396_trecho9,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"E esculpir o seu rosto na lua, o seu rosto na lua","Intimidade, desejo e sedução",0.8
1,5964,musica396_trecho10,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Amiga linda, quem sabe um dia vira amada minha?",Amor e relações amorosas,0.9
1,5965,musica396_trecho11,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Quem sabe um dia vira amada minha?,Amor e relações amorosas,0.9
1,5966,musica396_trecho12,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Acho que a gente descuidou e foi além,"Despedidas, morte e fragilidade",0.9
1,5967,musica396_trecho13,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Aquele abraço virou beijo e me cegou,"Intimidade, desejo e sedução",0.9
1,5968,musica396_trecho14,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Não controlei os meus instintos e rolou,"Intimidade, desejo e sedução",0.9
1,5969,musica396_trecho15,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Amiga não tô dando fora no seu coração,Amor e relações amorosas,0.9
1,5970,musica396_trecho16,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Mas nós estamos misturando amizade e paixão,Amor e relações amorosas,0.9
1,5971,musica396_trecho17,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Amizade e paixão,Amor e relações amorosas,0.9
1,5972,musica396_trecho18,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,"Bem, amiga, então vamos parar por aqui","Despedidas, morte e fragilidade",0.9
1,5973,musica396_trecho19,Amiga Linda,Joao Bosco Viniciusacustico,2015.0,Vou te poupar da despedida e sair,"Despedidas, morte e fragilidade",0.9
1,5974,musica397_trecho1,CLONE,Luan Santana,2024.0,"Pra começar, sua mãe vai se encantar comigo","Intimidade, desejo e sedução",0.9
1,5975,musica397_trecho2,CLONE,Luan Santana,2024.0,"Cê entra com a beleza e eu entro com o sobrenome(Cadê a mãozinha, cadê a mãozinha no céu?)(De um lado pro outro)(E a sua amiga?)Sua amiga mais chata vai falar que agora acertou",Amor e relações amorosas,0.9
1,5976,musica397_trecho3,CLONE,Luan Santana,2024.0,Cê entra com a beleza e eu com o sobrenome,"Intimidade, desejo e sedução",0.9
1,5977,musica397_trecho4,CLONE,Luan Santana,2024.0,Cê entra com a beleza e eu entro com o sobrenome,"Intimidade, desejo e sedução",0.9
1,5978,musica397_trecho5,CLONE,Luan Santana,2024.0,"Se eu contar piada pro seu pai, ele vai cair no riso(E aí?)Sua amiga mais chata vai falar que agora acertou","Intimidade, desejo e sedução",0.9
1,5979,musica397_trecho6,CLONE,Luan Santana,2024.0,"Uou-uou-uou, eu vou soltar foguete se sair seu clone","Intimidade, desejo e sedução",0.9
1,5980,musica397_trecho7,CLONE,Luan Santana,2024.0,Churrasquin em família vai perder a graça se eu num for,"Crescimento, consquita e pertencimento",0.9
1,5981,musica397_trecho8,CLONE,Luan Santana,2024.0,Agarra o amor e não deixa escapar,Amor e relações amorosas,0.9
1,5982,musica397_trecho9,CLONE,Luan Santana,2024.0,"Só pra garantir, vou passando aqui até você me agarrar","Intimidade, desejo e sedução",0.8
1,5983,musica397_trecho10,CLONE,Luan Santana,2024.0,"Ah-ah-ah, pensa nos fio bonito que a gente vai dar","Intimidade, desejo e sedução",0.9
1,5984,musica397_trecho11,CLONE,Luan Santana,2024.0,Eu vou soltar foguete se sair seu clone,"Intimidade, desejo e sedução",0.9
1,5985,musica397_trecho12,CLONE,Luan Santana,2024.0,"Cê entra com a beleza e eu com o sobrenome (vai!)Ah-ah-ah, pensa nos fio bonito que a gente vai dar","Intimidade, desejo e sedução",0.9
1,5986,musica398_trecho1,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Tô lutando contra essa vontade de ligar,"Intimidade, desejo e sedução",0.9
1,5987,musica398_trecho2,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Confesso sem você,"Infidelidade, tristeza e sofrimento",0.9
1,5988,musica398_trecho3,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Eu tô mal,"Infidelidade, tristeza e sofrimento",0.9
1,5989,musica398_trecho4,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Agora tô chorando sentada no chão,"Despedidas, morte e fragilidade",0.9
1,5990,musica398_trecho5,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Quem é o louco entre nós?,"Intimidade, desejo e sedução",0.9
1,5991,musica398_trecho6,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Eu que disse adeus,"Despedidas, morte e fragilidade",0.9
1,5992,musica398_trecho7,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Querendo ficar,Amor e relações amorosas,0.9
1,5993,musica398_trecho8,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Você que se foi,"Despedidas, morte e fragilidade",0.9
1,5994,musica398_trecho9,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Pra não mais voltar,"Despedidas, morte e fragilidade",0.8
1,5995,musica398_trecho10,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Eu não sei,"Despedidas, morte e fragilidade",0.9
1,5996,musica398_trecho11,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Digitei seu número,"Despedidas, morte e fragilidade",0.9
1,5997,musica398_trecho12,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Quem é o louco entre nós,"Intimidade, desejo e sedução",0.9
1,5998,musica398_trecho13,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Tô lutando contra,"Crescimento, consquita e pertencimento",0.9
1,5999,musica398_trecho14,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Essa vontade de ligar,"Intimidade, desejo e sedução",0.9
1,6000,musica398_trecho15,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Mas tive que apagar,"Despedidas, morte e fragilidade",0.9
1,6001,musica398_trecho16,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Eu só queria chamar sua atenção,Amor e relações amorosas,0.9
1,6002,musica398_trecho17,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Escrevi te amo,Amor e relações amorosas,0.9
1,6003,musica398_trecho18,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,E desisti de enviar,"Despedidas, morte e fragilidade",0.9
1,6004,musica398_trecho19,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Te mandei embora,"Despedidas, morte e fragilidade",0.9
1,6005,musica398_trecho20,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Pensando que ia voltar,"Despedidas, morte e fragilidade",0.9
1,6006,musica398_trecho21,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Você botou um ponto final,"Despedidas, morte e fragilidade",0.9
1,6007,musica398_trecho22,Quem É o Louco Entre Nós,Raphaela Santos A Favorita,nan,Eu só queria chamar tua atenção,Amor e relações amorosas,0.9
1,6008,musica399_trecho1,Infarto,Diego Victor Hugo,2018.0,Ajuda eu aqui,Amor e relações amorosas,0.9
1,6009,musica399_trecho2,Infarto,Diego Victor Hugo,2018.0,E o peito tá doendo,"Despedidas, morte e fragilidade",0.9
1,6010,musica399_trecho3,Infarto,Diego Victor Hugo,2018.0,Tomara que seja infarto,"Despedidas, morte e fragilidade",0.9
1,6011,musica399_trecho4,Infarto,Diego Victor Hugo,2018.0,"Se for amor, eu tô ferrado",Amor e relações amorosas,0.9
1,6012,musica399_trecho5,Infarto,Diego Victor Hugo,2018.0,Aí vai ser pior o estrago,"Despedidas, morte e fragilidade",0.9
1,6013,musica399_trecho6,Infarto,Diego Victor Hugo,2018.0,"Me deu uma tonteira, traz uma cadeira, que eu vou cair","Despedidas, morte e fragilidade",0.9
1,6014,musica399_trecho7,Infarto,Diego Victor Hugo,2018.0,"Cancela a cerveja, traz água com açúcar aí","Intimidade, desejo e sedução",0.9
1,6015,musica399_trecho8,Infarto,Diego Victor Hugo,2018.0,Já me senti assim,"Despedidas, morte e fragilidade",0.9
1,6016,musica399_trecho9,Infarto,Diego Victor Hugo,2018.0,Eu tenho uma doença,"Despedidas, morte e fragilidade",0.8
1,6017,musica399_trecho10,Infarto,Diego Victor Hugo,2018.0,Que tem um metro e sessenta,"Crescimento, consquita e pertencimento",0.9
1,6018,musica399_trecho11,Infarto,Diego Victor Hugo,2018.0,E acabou de entrar ali naquela porta,"Despedidas, morte e fragilidade",0.9
1,6019,musica399_trecho12,Infarto,Diego Victor Hugo,2018.0,Fecha a conta,"Despedidas, morte e fragilidade",0.9
1,6020,musica399_trecho13,Infarto,Diego Victor Hugo,2018.0,Tá aumentando os sintomas,"Despedidas, morte e fragilidade",0.9
1,6021,musica4_trecho1,Caso Indefinido,Cristiano Araujo,2013.0,Será que alguém explica a nossa relação?,Amor e relações amorosas,0.9
1,6022,musica4_trecho2,Caso Indefinido,Cristiano Araujo,2013.0,Nenhum beijo pra calar nossa voz,"Intimidade, desejo e sedução",0.9
1,6023,musica4_trecho3,Caso Indefinido,Cristiano Araujo,2013.0,"Um minuto, uma hora, não importa o tempo","Conhecimento, esperança e expectativa",0.9
1,6024,musica4_trecho4,Caso Indefinido,Cristiano Araujo,2013.0,Se estamos sós,"Despedidas, morte e fragilidade",0.9
1,6025,musica4_trecho5,Caso Indefinido,Cristiano Araujo,2013.0,A gente casa ou namora,Amor e relações amorosas,0.9
1,6026,musica4_trecho6,Caso Indefinido,Cristiano Araujo,2013.0,A gente fica ou enrola,"Intimidade, desejo e sedução",0.9
1,6027,musica4_trecho7,Caso Indefinido,Cristiano Araujo,2013.0,"O que eu mais quero é que você me queira, oh",Amor e relações amorosas,0.9
1,6028,musica4_trecho8,Caso Indefinido,Cristiano Araujo,2013.0,"Um caso indefinido, mas rola paixão",Amor e relações amorosas,0.9
1,6029,musica4_trecho9,Caso Indefinido,Cristiano Araujo,2013.0,Por um momento ou pra vida inteira,Amor e relações amorosas,0.8
1,6030,musica4_trecho10,Caso Indefinido,Cristiano Araujo,2013.0,"Adoro esse perigo, mexe demais comigo","Intimidade, desejo e sedução",0.9
1,6031,musica4_trecho11,Caso Indefinido,Cristiano Araujo,2013.0,Mas não te tenho em minhas mãos,"Despedidas, morte e fragilidade",0.9
1,6032,musica4_trecho12,Caso Indefinido,Cristiano Araujo,2013.0,Se você quiser,Amor e relações amorosas,0.9
1,6033,musica4_trecho13,Caso Indefinido,Cristiano Araujo,2013.0,Podemos ser um caso indefinido ou nada mais,"Despedidas, morte e fragilidade",0.9
1,6034,musica4_trecho14,Caso Indefinido,Cristiano Araujo,2013.0,"Apenas bons amigos, namorar, casar, ter filhos","Crescimento, consquita e pertencimento",0.9
1,6035,musica4_trecho15,Caso Indefinido,Cristiano Araujo,2013.0,"Passar a vida inteira juntos, oh","Crescimento, consquita e pertencimento",0.9
1,6036,musica4_trecho16,Caso Indefinido,Cristiano Araujo,2013.0,E vai saber se um dia seremos nós,"Crescimento, consquita e pertencimento",0.9
1,6037,musica40_trecho1,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"O que aconteceu foi inédito, nem eu acreditei","Despedidas, morte e fragilidade",0.9
1,6038,musica40_trecho2,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"Sei nem o que eu faço agora, nessa parte eu nunca cheguei","Despedidas, morte e fragilidade",0.9
1,6039,musica40_trecho3,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"No meio da briga, daquelas que sai faísca","Despedidas, morte e fragilidade",0.9
1,6040,musica40_trecho4,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,Eu já tava preparado pra assumir a culpa,"Despedidas, morte e fragilidade",0.9
1,6041,musica40_trecho5,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"Do nada ela para, olha pra mim e fala","Intimidade, desejo e sedução",0.9
1,6042,musica40_trecho6,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"Cê tá certo, me desculpa","Intimidade, desejo e sedução",0.9
1,6043,musica40_trecho7,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"Fecha a janela, vai cair água","Despedidas, morte e fragilidade",0.9
1,6044,musica40_trecho8,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,Minha mulher assumiu que tava errada,"Despedidas, morte e fragilidade",0.9
1,6045,musica40_trecho9,Vai Cair Água (part. Zé Neto e Cristiano),Diego E Arnaldo,nan,"Recolhe as roupa, tira os trem da tomada","Despedidas, morte e fragilidade",0.8
1,6046,musica400_trecho1,Vai Com Calma,Henrique & Juliano,2025.0,Esse quarto já sabe por que cê tá aqui,"Despedidas, morte e fragilidade",0.9
