titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Amargurado,Tião Carreiro e Pardinho,"O que é feito daqueles beijos que eu te dei? Daquele amor cheio de ilusão Que foi a razão do nosso querer Pra onde foram tantas promessas que me fizeste Não se importando que o nosso amor viesse a morrer Talvez com outro estejas vivendo bem mais feliz Dizendo ainda que nunca houve amor entre nós Pois tu sonhavas com uma riqueza que eu nunca tive E se ao meu lado muito sofreste O meu desejo é que vivas melhor Vai com Deus sejas feliz com o teu amado Tens aqui um peito magoado Que muito sofre por te amar Eu só desejo que a boa sorte siga teus passos Mas se tiveres algum fracasso Creias que ainda te possa ajudar Vai com Deus, sejas feliz com o teu amado Tens aqui um peito magoado Que muito sofre por te amar Eu só desejo que a boa sorte siga teus passos Mas se tiveres algum fracasso Creias que ainda te possa ajudar",https://www.letras.mus.br/tiao-carreiro-e-pardinho/48896/,1972.0,2025-09-30T19:05:11.321233,162,1
Pagode,Tião Carreiro e Pardinho,"Morena bonita dos dente aberto Vai no pagode, o baruio é certo Não me namore tão discoberto Que eu sou casado, mas não sou certo Modelo de agora é muito esquisito Essas mocinhas mostrando os cambito Com as canelas lisa que nem parmito As moças de hoje, eu não facilito Eu com a minha muié fizemo combinação Eu vou no pagode, ela não vai não No sábado passado fui, ela ficou No sábado que vem ela fica e eu vou Canto modas dos amigos pro meu gasto eu também faço Na viola eu tenho o desembaraço É coisa que eu acho feio, violeiro querer abater Mas não fazem moda, mandam eu fazer No batido do pagode ninguém faz o que eu faço Nóis tá por cima, eles tão por baixo Tem uns violeiro em São Paulo, vive fazendo rudino Eles tão por baixo, nóis tá por cima",https://www.letras.mus.br/tiao-carreiro-e-pardinho/884274/,1967.0,2025-09-30T19:05:13.344907,147,1
Empreitada Perigosa,Tião Carreiro e Pardinho,"Já derrubamos o mato Terminou a derrubada Agora preste atenção Meus amigos e camarada Não posso levar vocês Na minha nova empreitada Vou pagar tudo que devo E sair de madrugada A minha nova empreitada Não tem mato e nem espinho Ferramentas não preciso Guarde tudo num cantinho Preciso de um cavalo Bem ligeiro e bem mansinho Preciso de muitas balas E um Colt Cavalinho Eu nada tenho a perder Pra minha vida eu não ligo Mesmo assim eu peço a Deus Que me livre do inimigo A empreitada é perigosa Sei que vou correr perigo É por isso que não quero Nem um de vocês comigo Eu vou roubar uma moça De um ninho de serpente Ela quer casar comigo A família não consente Já me mandaram um recado Tão armado até os dentes Vai chover balas no mundo Se nós topar frente à frente Adeus, adeus Preto Velho Zé Maria e Serafim Adeus, adeus Paraíba Mineirinho e Seu Joaquim Se eu não voltar amanhã Pode até rezar pra mim Mas se tudo der certinho A menina tem que vim",https://www.letras.mus.br/tiao-carreiro-e-pardinho/570794/,1972.0,2025-09-30T19:05:16.164997,181,1
Oi Paixão,Tião Carreiro e Pardinho,"Não suportando a saudade Meu bem, vim lhe visitar Trazendo flores bonitas Pra o nosso amor enfeitar Distante dos teus carinhos Eu sofro e tanto reclamo Te juro, minha querida Vou terminar minha vida Nos braços de quem eu amo O, oi, paixão Nos braços de quem eu amo Nosso amor não tem limite Não sei onde vai parar Quanto mais você me ama Mais eu quero te amar Uma dor de cotovelo Machuca eu e você Somos dois apaixonados Vive alguém ao nosso lado Fazendo a gente sofrer O, oi, paixão Fazendo a gente sofrer O nosso caso de amor Está correndo perigo Mas quem tem anjo de guarda Não cai nas mão do inimigo Somente as forças ocultas Poderão nos castigar Mas amar não é pecado Deus está do nosso lado Ninguém vai nos separar O, oi, paixão Ninguém vai nos separar",https://www.letras.mus.br/tiao-carreiro-e-pardinho/424539/,1986.0,2025-09-30T19:05:19.650870,144,1
A Vaca Já Foi P'ro Brejo,Tião Carreiro e Pardinho,"Mundo velho está perdido, já não endireita mais Os filhos de hoje em dia, já não obedecem os pais É o começo do fim, já estou vendo sinais Metade da mocidade, estão virando marginais É um bando de serpente Os mocinhos vão na frente As mocinhas vão atrás Pobre pai e pobre mãe, morrendo de trabalhar Deixa o couro no serviço pra fazer filho estudar Compra carro à prestação Para o filho passear Os filhos vivem rodando, fazendo pneu cantar Ouvi um filho dizer O meu pai tem que gemer Não mandei ninguém casar O filho parece rei, filha parece rainha Eles que mandam na casa e ninguém tira farinha Manda a mãe calar a boca Coitada fica quietinha O pai é um zero à esquerda, é um trem fora da linha Cantando agora eu falo Terreiro que não tem galo Quem canta é frango e franguinha Pra ver a filha formada, um grande amigo meu O pão que o diabo amassou, o pobre homem comeu Quando a filha se formou, foi só desgosto que deu Ela disse assim pro pai: Quem vai embora sou eu Pobre pai banhado em pranto O seu desgosto foi tanto Que o pobre velho morreu Meu mestre é Deus nas alturas, o mundo é meu colégio Eu sei criticar cantando, Deus me deu o privilégio Mato a cobra e mostro o pau Eu mato e não apedrejo Dragão de sete cabeças também mato e não aleijo Estamos no fim do respeito Mundo velho não tem jeito A vaca já foi pro brejo",https://www.letras.mus.br/tiao-carreiro-e-pardinho/48895/,1977.0,2025-09-30T19:05:21.828461,258,1
Telefone Mudo,Trio Parada Dura,"Eu quero que risque o meu nome da sua agenda Esqueça o meu telefone, não me ligue mais Porque já estou cansado de ser o remédio Pra curar o seu tédio Quando seus amores não lhe satisfaz Cansei de ser o seu palhaço Fazer o que sempre quis Cansei de curar sua fossa Quando você não se sentia feliz Por isso é que decidi O meu telefone cortar Você vai discar várias vezes Telefone mudo não pode chamar Eu quero que risque o meu nome da sua agenda Esqueça o meu telefone, não me ligue mais Porque já estou cansado de ser o remédio Pra curar o seu tédio Quando seus amores não lhe satisfaz Cansei de ser o seu palhaço Fazer o que sempre quis Cansei de curar sua fossa Quando você não se sentia feliz Por isso é que decidi O meu telefone cortar Você vai discar várias vezes Telefone mudo não pode chamar",https://www.letras.mus.br/trio-parada-dura/49164/,1983.0,2025-09-30T19:05:42.380009,156,1
As Andorinhas,Trio Parada Dura,"As andorinhas voltaram E eu também voltei Pousar no velho ninho Que um dia aqui deixei Nós somos andorinhas Que vão e quem vem à procura de amor Às vezes volta cansada, ferida, machucada Mas volta pra casa batendo suas asas com grande dor Igual à andorinha, eu parti sonhando, mas foi tudo em vão Voltei sem felicidade porque, na verdade Uma andorinha voando sozinha não faz verão As andorinhas voltaram E eu também voltei Pousar no velho ninho Que um dia aqui deixei Nós somos andorinhas Que vão e quem vem à procura de amor Às vezes volta cansada, ferida, machucada Mas volta pra casa batendo suas asas com grande dor Igual à andorinha, eu parti sonhando, mas foi tudo em vão Voltei sem felicidade porque, na verdade Uma andorinha voando sozinha não faz verão",https://www.letras.mus.br/trio-parada-dura/178009/,1985.0,2025-09-30T19:05:46.778547,136,1
Último Adeus,Trio Parada Dura,Esta é a última vez que lhe vejo Somente vim dizer adeus e partir Não vou nem sequer pedir um beijo Sei que seria inútil pedir Não precisa mais virar o rosto Nem tratar-me com desprezo assim Sei que em seu coração tem outro Não existe mais lugar pra mim Perdi a ilusão da vida porque Seus carinhos para sempre eu perdi O meu sonho de amor morreu Quando no seu coração eu morri Não precisa mais virar o rosto Nem tratar-me com desprezo assim Sei que em seu coração tem outro Não existe mais lugar pra mim Perdi a ilusão da vida porque Seus carinhos para sempre eu perdi O meu sonho de amor morreu Quando no seu coração eu morri,https://www.letras.mus.br/trio-parada-dura/550291/,1981.0,2025-09-30T19:05:49.861841,122,1
Blusa Vermelha,Trio Parada Dura,"Quando olho na parede e vejo o seu retrato As lágrimas banham meu rosto num pranto sem fim Sento na cama e fico sozinho no quarto Vem a saudade maldita se apossa de mim Levanto vou no guarda-roupa e abro as portas Vejo a blusa vermelha que você deixou Aí então o desespero rouba minha calma Eu saio pra rua e até minha alma Chora em silêncio ao sentir minha dor Deus, ó, senhor poderoso, eu lhe faço um pedido Mande um alívio a esse coração que sofre Se ela um dia regressar, eu lhe agradeço Porém padecer, como eu padeço Prefiro mil vezes que me mande a morte Levanto vou no guarda-roupa e abro as portas Vejo a blusa vermelha que você deixou Aí então o desespero rouba minha calma Eu saio pra rua e até minha alma Chora em silêncio ao sentir minha dor Deus, ó, senhor poderoso, eu lhe faço um pedido Mande um alívio a esse coração que sofre Se ela um dia regressar, eu lhe agradeço Porém padecer, como eu padeço Prefiro mil vezes que me mande a morte",https://www.letras.mus.br/trio-parada-dura/178011/,1980.0,2025-09-30T19:05:53.565103,184,1
Vivendo Aqui No Mato (part. Zé Neto & Cristiano),Trio Parada Dura,"Não troco seu despertador Pelo cantar do galo Não troco seu carro bonito Pelo meu cavalo Não troco seu ar poluído Pelo pó da estrada Aqui não tem trânsito Só tem boiada Nosso céu é limpo E a noite, enluarada Aqui, o nosso alimento É a gente que faz Plantamos de tudo pro gasto E um pouco mais E se vier fazer visita Aí que a gente gosta Moda de viola, uma boa prosa Em volta da fogueira Então, a gente mostra O meu amanhecer tem o cantar do galo O cheiro do mato com gota de orvalho E é tão gostoso beber um café Olhando o sol nascer Pego meu cavalo e saio pelo pasto Toco meu berrante apartando o gado Sei que sou caipira, mas vivo melhor Morando aqui no mato Aqui, o nosso alimento É a gente quem faz Plantamos de tudo pro gasto E um pouco mais E se vier fazer visita É que a gente gosta Moda de viola e uma boa prosa Em volta da fogueira Então, a gente mostra Meu amanhecer tem o cantar do galo O cheiro do mato com gota de orvalho E é tão gostoso beber um café Olhando o sol nascer Pego meu cavalo e saio pelo pasto Toco meu berrante apartando o gado Sei que sou caipira, mas vivo melhor Morando aqui no mato Meu amanhecer tem o cantar do galo O cheiro do mato com gota de orvalho E é tão gostoso beber um café Olhando o sol nascer Pego meu cavalo e saio pelo pasto Toco meu berrante apartando o gado Sei que sou caipira, mas vivo melhor Morando aqui no mato Morando aqui no mato",https://www.letras.mus.br/trio-parada-dura/vivendo-aqui-no-mato/,2017.0,2025-09-30T19:06:02.707740,280,1
Cordão de Ouro,Trio Parada Dura,Aquele cordão de ouro que você me deu Tirei do pescoço e guardei pra não recordar De um passado tão lindo que a gente viveu Passado que infelizmente jamais voltará Aquele cordão de ouro me deixa tão triste Me faz reviver os momentos de amor com você Fui obrigado a guardar para não ter que lembrar Das nossas noites de tanto prazer Cordão de ouro Pra que recordar? Se ela adora outro agora E não pensa em voltar Cordão de ouro Não quero mais te ver Pra não ter que chorar Quando eu me lembrar De quem me deu você Cordão de ouro Pra que recordar? Se ela agora outro adora E não pensa em voltar Cordão de ouro Não quero mais te ver Pra não ter que chorar Quando eu me lembrar De quem me deu você,https://www.letras.mus.br/trio-parada-dura/cordao-de-ouro/,1987.0,2025-09-30T19:06:07.882617,138,1
Castelo de Amor,Trio Parada Dura,"Num lugar longe, bem longe Lá no alto da colina Onde vejo a imensidão E as belezas que fascina Ali eu quero morar Juntinho com minha flor Ali quero construir Nosso castelo de amor Quando longe, muito longe Surge o sol no horizonte Fazendo rajas no céu Fazendo clarão nos montes Aquecendo toda a terra Bebendo o orvalho das flores Quero brindar com carinho O nosso castelo de amor Quando longe, muito longe Formar nuvem no céu E a chuva, lentamente Cobre a terra com um véu E o vento calmo a soprar O nosso jardim em flor Quão felizes sentiremos Em nosso castelo de amor Quando um dia nossos sonhos Tornarem realidade Unidos então seremos Em plena felicidade Aí então cantaremos Louvores ao Criador Será mesmo um paraíso Nosso castelo de amor",https://www.letras.mus.br/trio-parada-dura/875656/,1975.0,2025-09-30T19:06:11.173354,133,1
Amor Distante,Trio Parada Dura,"Se eu fosse um passarinho Queria voar no espaço E pousar devagarinho Nas voltinhas do seus braços Queria sentir seu carinho Para aliviar a dor que passo Queria te dar um beijinho E depois um forte abraço Depois que você partiu Minha vida é sofrer Me escreve sem demora Que estou louco pra saber O lugar que você mora Também quero lhe escrever Marcando para qualquer hora Um encontro com você Você partiu me deixando Na mais negra ansiedade Sofrendo tanta amargura E chorando de saudade Meu coração não resiste Pra dizer mesmo a verdade Pra mim já não existe A tal felicidade É um ditado muito certo Quem ama nunca esquece Que tem seu amor distante Chora, suspira e padece Coração sofre bastante Saudade no peito cresce Se você tem outro amor Seja franca e me esclarece",https://www.letras.mus.br/trio-parada-dura/1583754/,1974.0,2025-09-30T19:06:15.467548,138,1
Luz da Minha Vida,Trio Parada Dura,"Luz da minha vida, mulher adorada, dona dos meus beijos Volte aos meus braços, suplico chorando em nome do amor Serei seu marido, amante ou escravo, o que você quiser O que eu não posso é continuar neste mundo de dor Sem você comigo, a vida é castigo, tudo é solidão À noite, em meu leito, paixão e despeito me impedem dormir Por isso, eu peço seu breve regresso, tenha compaixão Ou serei o homem mais triste da terra sem você aqui Minha pobre vida já não tem sentido Sou barco perdido num mar de tristeza sem os beijos seus Traga-me seu corpo para os meus abraços Mate meu cansaço, ilumine meus passos, pelo amor de Deus Sem você comigo, a vida é castigo, tudo é solidão À noite, em meu leito, paixão e despeito me impedem dormir Por isso, eu peço seu breve regresso, tenha compaixão Ou serei o homem mais triste da Terra sem você aqui Minha pobre vida já não tem sentido Sou barco perdido num mar de tristeza sem os beijos seus Traga-me seu corpo para os meus abraços Mate meu cansaço, ilumine meus passos, pelo amor de Deus",https://www.letras.mus.br/trio-parada-dura/49161/,1982.0,2025-09-30T19:06:19.785842,193,1
Aceita Que Dói Menos (part. Marília Mendonça),Trio Parada Dura,"Tô aqui jogado fora Ela não quer mais me ver Vacilei, pisei na bola E ela me deu o fora Tô perdido sem você Quem me amava de verdade Se cansou e bateu asa Já tem alguém que te adora Enquanto busquei lá fora O que eu já tinha em casa De tanta saudade dela Chorando, eu liguei pra ela Pra dizer que estou sofrendo Insisti e ela atendeu Sorrindo, me respondeu Aceita, que dói menos De tanta saudade dela Chorando, eu liguei pra ela Pra dizer que estou sofrendo Insisti e ela atendeu Sorrindo, me respondeu Aceita, que dói menos Tenho tanta liberdade Mas outro amor pra mim não serve É como diz o ditado Quem está do nosso lado Só tem valor depois que perde De tanta saudade dele Chorando, eu liguei pra ele Pra dizer que eu tô sofrendo Insisti e ele atendeu Sorrindo, me respondeu Aceita, que dói menos De tanta saudade dele Chorando, eu liguei pra ele Pra dizer que eu tô sofrendo Insisti e ele atendeu Sorrindo, me respondeu Aceita, que dói menos Aceita, que dói menos Aceita, que dói menos",https://www.letras.mus.br/trio-parada-dura/aceita-que-doi-menos/,2017.0,2025-09-30T19:06:23.930985,187,1
